gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,decimalLongitude,decimalLatitude
895555030,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00662964,,NA,Gerlinde Van Thuyne,,3,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008368,NA,NA,,2013-11-12,,316,316,2013,11,12,2013-11-12/2013-11-12,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:RPF12,NA,NA,EUROPE,Rauwput,NA,NA,BE,,NA,,,RauwputSchietfuik12,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:36.567Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:36.567Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.18975,51.22683
895555021,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00662982,,NA,Gerlinde Van Thuyne,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008363,NA,NA,,2013-11-12,,316,316,2013,11,12,2013-11-12/2013-11-12,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:RPF14,NA,NA,EUROPE,Rauwput,NA,NA,BE,,NA,,,RauwputSchietfuik14,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:36.700Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:36.700Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.19467,51.22925
895555002,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00675710,,NA,Gerlinde Van Thuyne,,4,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008473,NA,NA,,2013-08-12,,224,224,2013,8,12,2013-08-12/2013-08-12,stream or river,,NA,,"{""numberOfFykes"":4, ""numberOfDays"":1}",NA,,visbestanden:53014200,NA,NA,EUROPE,Kleine Nete,NA,NA,BE,,NA,,,"Retie, aan oude molen (tss 53014300 en 53014190)",NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:37.042Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:37.042Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.05258,51.24392
895555001,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00660574,,NA,Gerlinde Van Thuyne,,2,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008377,NA,NA,,2013-07-08,,189,189,2013,7,8,2013-07-08/2013-07-08,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:GKDF12,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Fuik 12,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:35.131Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:35.131Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.84546,51.14838
895555000,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00660316,,NA,Gerlinde Van Thuyne,,4,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008387,NA,NA,,2013-07-08,,189,189,2013,7,8,2013-07-08/2013-07-08,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:GKDF3,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Fuik 3,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:43.238Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:43.238Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.83606,51.15042
895554999,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00673967,,NA,Gerlinde Van Thuyne,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008376,NA,NA,,2013-07-08,,189,189,2013,7,8,2013-07-08/2013-07-08,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:GKDF20,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Fuik 20,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:43.439Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:43.439Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.8449,51.1441
895554998,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00662903,,NA,Gerlinde Van Thuyne,,1,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008360,NA,NA,,2013-11-12,,316,316,2013,11,12,2013-11-12/2013-11-12,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:RPF17,NA,NA,EUROPE,Rauwput,NA,NA,BE,,NA,,,RauwputSchietfuik17,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:37.035Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:37.035Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.18872,51.22125
895554997,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00660338,,NA,Gerlinde Van Thuyne,,4,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008375,NA,NA,,2013-07-08,,189,189,2013,7,8,2013-07-08/2013-07-08,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:GKDF6,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Fuik 6,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:32.750Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:32.750Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.83882,51.14713
895554996,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00660147,,NA,Gerlinde Van Thuyne,,5,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008411,NA,NA,,2013-07-08,,189,189,2013,7,8,2013-07-08/2013-07-08,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:GKDF2,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Fuik 2,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:38.237Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:38.237Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.83854,51.15108
895554995,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00659969,,NA,Gerlinde Van Thuyne,,3,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008374,NA,NA,,2013-07-09,,190,190,2013,7,9,2013-07-09/2013-07-09,enclosed water,electrofishing with 2 anodes by boat,NA,,,NA,,visbestanden:GKDEZ4,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Elektrovisserij zone 1,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:34.831Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:34.831Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.8432,51.14365
895554994,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00660604,,NA,Gerlinde Van Thuyne,,3,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008390,NA,NA,,2013-07-08,,189,189,2013,7,8,2013-07-08/2013-07-08,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:GKDF14,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Fuik 14,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:32.748Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:32.748Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.84288,51.15003
895554993,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/gzyxyd,INBO,VIS,"VIS - Fishes in inland waters in Flanders, Belgium",,HUMAN_OBSERVATION,Length and weight measurements available upon request.,,,INBO:VIS:00660469,,NA,Gerlinde Van Thuyne,,4,NA,,,,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,INBO:VIS:Ev:00008388,NA,NA,,2013-07-08,,189,189,2013,7,8,2013-07-08/2013-07-08,enclosed water,,NA,,"{""numberOfFykes"":1, ""numberOfDays"":2}",NA,,visbestanden:GKDF8,NA,NA,EUROPE,Grindplas Kessenich,NA,NA,BE,,NA,,,Fuik 8,NA,NA,NA,NA,NA,NA,,250,NA,NA,Belgian Lambert 72,Belgium Datum 1972,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Gerlinde Van Thuyne,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,gevlekte Amerikaanse rivierkreeft,ICZN,SYNONYM,NA,NA,823dc56e-f987-495c-98bf-43318719e30f,BE,2025-11-25T19:53:38.202Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-25T19:53:38.202Z,2025-11-18T12:15:18.894Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.2_1,Limburg,BEL.2.2.2_1,Maaseik,,5.85205,51.14512
